bing	1.00	0.60	0.40	0.20	0.60	0.80	0.33	0.60	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.40	0.40	0.22	0.22	0.72	1.00	0.92	0.89	1.00
bing	1.00	0.60	0.40	0.20	0.60	0.80	0.33	0.60	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.50	0.50	0.18	0.18	0.74	1.00	0.92	0.90	1.00
bing	1.00	0.60	0.40	0.20	0.60	0.80	0.33	0.60	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.50	0.50	0.18	0.18	0.74	1.00	0.92	0.90	1.00
bing	1.00	0.60	0.40	0.20	0.60	0.80	0.33	0.60	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.50	0.50	0.18	0.18	0.74	1.00	0.92	0.90	1.00
bing	1.00	0.60	0.40	0.20	0.60	0.80	0.33	0.60	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.40	0.40	0.22	0.22	0.72	1.00	0.92	0.89	1.00
bing	1.00	0.80	0.40	0.20	0.80	0.80	0.33	0.80	0.53	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.21	0.21	0.84	1.00	0.93	0.92	1.00
