data mining	152	data mining	10.973619853665284
data mining	424	oracle data mining	3.031744284355715
data mining	196	educational data mining	1.3384843052409163
data mining	487	rexer's annual data miner survey	1.320775168297067
data mining	40	association rules	1.2750247887825654
data mining	39	association rule mining	1.2750247887825654
data mining	38	association rule learning	1.2750247887825654
data mining	37	association rule	1.2750247887825654
data mining	153	data mining in agriculture	1.0693530076569226
data mining	128	cross industry standard process for data mining	1.010578448570089
data mining	70	crisp-dm	1.010578448570089
data mining	631	web mining	0.9678900789374595
data mining	138	data mining extensions	0.8871642054100106
data mining	476	rapidminer	0.8770225698904237
data mining	501	semma	0.8260757254496063
data mining	505	spss modeler	0.8072419706511952
data mining	88	cluster analysis	0.725708527991351
data mining	143	data clustering	0.725708527991351
data mining	573	temporal information retrieval	0.6564015869127721
data mining	168	decision tree learning	0.6348342691298312
data mining	160	data visualization	0.6340492969262763
data mining	314	java data mining	0.6330890493078889
data mining	355	machine learning	0.6298542997207934
data mining	384	multifactor dimensionality reduction	0.5919104758544752
data mining	527	sequence mining	0.5643268922914563
data mining	374	microsoft analysis services	0.541565312506292
data mining	154	data mining in meteorology	0.535240773204595
data mining	449	predictive model markup language	0.5255378720889206
data mining	161	data warehouse	0.49604622550715677
data mining	578	text mining	0.4828263451107339
data mining	458	profiling practices	0.4746418766272047
data mining	340	list of computer science conferences	0.4512113958404703
data mining	147	data extraction	0.44607719477088564
data mining	151	data mart	0.40759569087619046
data mining	139	data pre-processing	0.4044699134089287
data mining	157	data snooping	0.39810618262283437
data mining	146	data dredging	0.39810618262283437
data mining	328	knowledge discovery	0.3739439520049883
data mining	64	business intelligence tools	0.3730687248152823
data mining	141	data analysis	0.36934634667990446
data mining	137	data	0.36484544183557555
data mining	411	olap cube	0.34966993337386937
data mining	150	data management	0.3493373399992648
data mining	311	jhepwork	0.3487119377136625
data mining	145	data dictionary	0.34182977526162306
data mining	554	statsoft	0.3272794879743894
data mining	142	data cleaning	0.32603754828275483
data mining	202	environment for developing kdd-applications supported by index-structures	0.3254675694823834
data mining	473	r (programming language)	0.32452787108336106
data mining	422	operational data store	0.3096366093820472
data mining	158	data structure	0.3084702255485217
data mining	213	exploratory data analysis	0.30820240744203853
data mining	159	data transformation	0.30166230583512144
data mining	164	database system	0.29479802512530645
data mining	241	geographic information systems	0.29099218781299896
data mining	63	business intelligence	0.28867256627474996
data mining	366	measure (data warehouse)	0.2828098559398811
data mining	561	structured data analysis (statistics)	0.28276858230711954
data mining	642	weka (machine learning)	0.2798420894191262
data mining	140	data vault modeling	0.27415854571423814
data mining	563	subspace clustering	0.27392050643697996
data mining	49	bill inmon	0.2714400409228972
data mining	155	data modeling	0.2628748548426782
data mining	591	trevor hastie	0.26275333497094944
data mining	467	quantitative structure%e2%80%93activity relationship	0.2565282472542987
data mining	215	extract, transform, load	0.2564672275951289
data mining	149	data loading	0.2564272275951289
data mining	414	online analytical processing	0.25632150147560956
data mining	359	market basket analysis	0.2324399504063475
data mining	26	angoss	0.23222235252947343
data mining	181	discovery net	0.23081367933359614
data mining	13	aggregate (data warehouse)	0.22385349323822895
data mining	220	fact (data warehouse)	0.22263890984040366
data mining	450	predictive analytics	0.2213251594827495
data mining	132	customer analytics	0.22021963485250146
data mining	502	sigkdd	0.21878040310971747
data mining	321	kdd conference	0.21878040310971747
data mining	122	conference on knowledge discovery and data mining	0.21878040310971747
data mining	444	police-enforced anpr in the uk	0.216946740393163
data mining	507	statistica	0.21366849961393766
data mining	342	list of reporting software	0.21269585547738507
data mining	587	total information awareness	0.20987256667294937
data mining	353	molap	0.20946433797587632
data mining	567	surveillance	0.20817981860636786
data mining	474	ralph kimball	0.19070611496375833
data mining	256	holap	0.18762785923308872
data mining	370	metadata	0.18629311342540356
data mining	322	knime	0.18099879058029839
data mining	477	reactive business intelligence	0.18065987056717583
data mining	93	column-oriented dbms	0.18010799841879366
data mining	156	data set	0.17812969564373177
data mining	195	early-arriving fact	0.17770326770782235
data mining	177	dimension table	0.17669969652297543
data mining	178	dimensional modeling	0.17537981399038444
data mining	27	anomaly detection	0.17403055443379403
data mining	499	sas (software)	0.16971616193520922
data mining	529	sixth normal form	0.16795561923897107
data mining	349	matrix	0.1677041011642598
data mining	162	database	0.16578215437251087
data mining	636	web scraping	0.16570863357412785
data mining	337	learning to rank	0.16510924126692833
data mining	54	bioinformatics	0.16390656349970656
data mining	53	bioinformatic	0.16390156349970655
data mining	652	xml for analysis	0.1634997112140878
data mining	360	mass surveillance	0.15950069363926303
data mining	116	computer science	0.15518784694101828
data mining	284	information integration	0.15312039766185706
data mining	148	data integration	0.15246908963990047
data mining	396	national security agency	0.15239251271659457
data mining	144	data collection	0.151777961297231
data mining	175	dimension (data warehouse)	0.15173515408186156
data mining	31	artificial intelligence	0.15086969797086242
data mining	171	degenerate dimension	0.14656753190103167
data mining	472	rolap	0.14349587190364949
data mining	176	dimension reduction	0.1417475621303283
data mining	426	orange (software)	0.137618005586378
data mining	221	fact table	0.13234975552663175
data mining	383	multidimensional expressions	0.13013048975955982
data mining	24	analytics	0.1289091211896412
data mining	136	dashboard (business)	0.12890307732774467
data mining	552	star schema	0.12803819130446428
data mining	559	statistics	0.12394358711719194
data mining	25	anchor modeling	0.12176334623166679
data mining	555	statistical classification	0.12162987197622942
data mining	293	information technology	0.11742047481742315
data mining	167	decision support system	0.11695996387049622
data mining	323	kxen inc.	0.11653079914868153
data mining	506	sql	0.11563990446866856
data mining	556	statistical inference	0.11447763434576304
data mining	530	slowly changing dimension	0.10708626738722156
