'	3065|3066|3075|3076
1905	3063|3075
1906	3063|3075
1906-09-04	3075
1906-12-13	3075
1907	3063
1908	3063|3075
1909	3062|3073
1911	3063
1912	3063
1913	3063
1914	3062|3070
1916	3062
192	3069
1920	3075
1920s	3070|3075
1923	3063
1924	3063
1925	3060|3062
1926	3062
1928	3062
1929	3062|3063
1930	3063|3069|3072
1930s	3070
1931	3062|3063
1932	3063
1933	3062|3063|3069
1934	3070|3075
1935	3062
1936	3069|3073
1937	3062
1939	3063
1940	3063
1941	3063
1943	3063|3075
1944	3063
1945	3062|3074
1946	3063
1947	3062|3063|3066
1948	3063|3066
1949	3062|3075
195	3069|3076
1950s	3075
1951	3072|3074
1952	3062|3063|3066
1953	3063|3069|3075
1954	3063|3069
1955	3063|3075
1957	3062|3063
1958	3074
1959	3062|3075
1960	3070|3072
1960s	3065|3070
1961	3062|3074|3075
1962	3062|3074
1964	3070
1965	3066|3072
1965-05-08	3079
1966	3073|3075
1967	3062|3066|3073
1968	3062|3063|3073|3074
1969	3062|3063|3074|3075
197	3075
1970	3062|3073|3074
1971	3062|3073
1972	3062|3073
1973	3062|3067|3069|3073
1974	3062|3069|3070
1975	3063|3066|3074|3075|3079
1975-05-08	3079
1976	3062|3073
1977	3073
1978	3062|3069|3073|3079
1979	3062|3069|3071|3079
1980	3073|3074
1980s	3067|3069|3070
1980s-inspired	3079
1981	3063|3069|3073|3074
1982	3062|3063|3067|3072|3074|3076
1983	3062|3074
1984	3062|3067|3069|3074
1985	3062|3072|3073|3075
1986	3062|3066|3069|3074|3075|3079
1987	3062|3073
1988	3062|3073
1989	3063|3073|3074
1990	3062|3066|3074|3075
1990s	3070
1991	3062|3066|3069|3074
1992	3062|3063|3069|3074
1993	3063|3066|3069|3072|3076
1994	3069|3073|3079
1995	3063|3065|3066|3069|3079
1996	3062|3068|3069|3074|3076
1997	3062|3063|3068|3069|3073|3076|3079
1998	3060|3062|3066|3069|3071|3073|3076|3079
1999	3062|3063|3069|3073|3074|3079
19990429232804	3069
19th	3062|3063|3069|3070|3073|3075
1era	3066
1s	3079
1st	3062|3063|3069|3075
2	3060|3061|3062|3063|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
2-03-02-251-7	3063
20	3060|3062|3063|3065|3066|3069|3072|3073|3074|3075|3077|3079
20-	3069
20-29	3070
20-international-stars-you-didnt-know-had-filipino-blood	3079
20-year-old	3060
200	3065|3069|3077|3079
2000	3063|3066|3067|3069|3072|3076|3079
2000-06-08	3079
20000608	3079
2000s	3075
2001	3063|3066|3069|3072|3074|3077|3079
2002	3062|3063|3067|3068|3069|3074|3077|3079
2003	3062|3067|3069|3073|3074|3077|3079
20031227092334	3069
2004	3062|3068|3069|3073|3074|3075|3077|3079
2004-04-23	3079
20041206	3077
2005	3062|3063|3065|3066|3069|3070|3079
2005-	3076
20050922	3069
2005pubs	3069
2006	3062|3063|3069|3070|3074|3076|3077|3078|3079
2006-02-27	3077
2006-census-data	3069
2006-reports	3069
2007	3061|3066|3069|3070|3071|3073|3074|3076|3077|3079
2007-04-02	3077
2007-12-17	3075
20070401233529	3069
20070724185054	3069
2008	3062|3065|3066|3067|3069|3070|3073|3074|3077|3079
2008-05-20	3079
2008-05-22	3079
2008-05-31	3079
2008-06-13	3074
2008-09-05	3079
2009	3062|3065|3066|3067|3068|3069|3070|3073|3074|3075|3076|3077|3079
2009-02-25_se_discrimina_al_usar_el_ingls_en_alguno-2	3066
2009-07-12	3075
2009-07-21	3079
2009-09-09	3079
2009-12-03	3079
201	3073
2010	3060|3061|3066|3068|3069|3073|3077|3078|3079
2010-01-15	3079
2010-05-10	3079
2010-06-02	3079
2010-06-19	3075
2010-09-10	3071
2011	3062|3065|3066|3068|3069|3070|3073|3074|3075|3076|3077|3079
2011-01-07	3079
2011-03-24	3079
2011-04-10	3079
2011-05-11	3075
2011-08-07	3079
2011-12-05	3079
2012	3061|3064|3066|3067|3068|3069|3071|3074|3075|3076|3077|3079
2012-04-10	3077
2012-04-30	3079
2012-05-27	3079
2012-06-18	3079
2012-09-26	3065
2012-11-11	3079
2012-11-19	3079
2013	3060|3062|3063|3065|3066|3067|3068|3069|3070|3072|3073|3074|3075|3076|3077|3078|3079
2014	3068
202001	3069
202006	3069
203	3071
209	3073
20Age	3069
20Census	3069
20En08	3079
20English	3069
20Residence	3069
20Series	3069
20Software	3077
20Spoken	3069
20Statistics	3069
20Tables	3069
20Time	3069
20Topics	3077
20Usual	3069
20Years	3069
20adjectives	3060
20by	3069
20compound	3060
20english	3064
20in	3069
20of	3069
20th	3063|3067|3069|3070|3073|3075
20th-century	3060
21	3062|3063|3066|3067|3069|3071|3072|3074|3075|3077|3079
210	3076
211	3073
212	3076
2139611	3069
214	3069
215	3069
216	3063
21st	3069|3079
22	3060|3063|3066|3069|3074|3075|3077|3079
220	3069
221	3069|3073
2245	3069
2247	3069
226	3069
2277	3069
22permanent	3060
22puerto	3069
23	3066|3069|3073|3074|3075|3077|3079
230	3074
233	3069|3073
2363	3069
238	3069
239	3073|3074
24	3062|3063|3064|3066|3069|3073|3074|3075|3077|3079
240	3074
242	3074
243	3070
244	3062
245	3069|3074
246	3069
248	3076
25	3060|3065|3066|3069|3073|3074|3075|3077|3079
250	3069|3077
251	3069
256	3062|3065
2562347	3065
258	3073|3074
259248025	3077
25th	3062|3079
26	3060|3069|3073|3074|3075|3077|3079
26-letter	3076
260	3073
261	3074
262	3069
2634v1	3069
265	3069
26766	3062
26_Ireland_	3061
27	3065|3069|3071|3073|3074|3075|3077|3079
276	3076
28	3063|3069|3074|3075|3077|3079
280	3074
285	3069
286	3069
2869-16	3071
287	3073
288	3069|3073
28spelling	3077
29	3062|3066|3069|3074|3075|3077|3079
291932	3069
294	3073
296	3062|3069
297	3062
298	3062
299	3062|3073
2bw	3069
2d	3062
2fC	3077
2fComputer	3077
2fReference	3077
2fSubjects	3077
2fTimes	3077
2nd	3062|3063|3069
3	3060|3061|3062|3063|3064|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
3-	3060
3-11-018418-4	3069
3-533-02253-6	3069
3-aldehyde	3078
3-dicarbonyl	3078
30	3065|3069|3074|3075|3077|3078|3079
30-piece	3060
300	3070|3075|3077
300words	3075
301	3062|3065|3069
303	3062|3073
308	3062
309	3062|3073
31	3063|3069|3074|3075|3077|3079
310	3062
311	3062
312	3062
313	3062|3069
314	3062
315	3062
316	3062
317828027	3075
32	3069|3074|3075|3077|3079
320	3062
325	3069
326	3062
329	3069
33	3063|3068|3069|3072|3074|3075|3079
332	3073
335	3076
336	3062|3069|3071
34	3063|3069|3074|3075
341	3074
344	3069
348	3074
35	3063|3069|3074
350	3069|3074
351	3073|3074
352	3062
354	3073
357	3069
36	3066|3068|3069|3074
360	3069
363	3062
365	3073
367	3069
37	3066|3069|3074|3079
37-year-old	3079
370	3065
372	3079
374	3074
375	3069
376	3074
377	3069
38	3069|3070|3074
384	3062
388	3069
39	3069|3074
390	3062|3069
393	3074
396	3066
399	3074
3V	3074
3rd	3062|3063|3069
4	3060|3061|3062|3063|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
4-	3060
4-7589-0538-X	3062
40	3065|3069|3073|3074|3075|3077
400	3062|3066|3074
400-year	3069
404	3065|3069|3074
409	3077
41	3061|3069|3074
410	3062
414	3062
42	3069|3074
422	3063
423	3069
427	3069
429	3079
43	3063|3069|3074
432	3074
434991	3079
436	3069
44	3069|3070|3074
440	3069
441	3073
449	3062|3069|3070|3073
45	3069|3074
453	3062|3077
457	3066
46	3069|3073|3074
464	3062
466	3066
468294	3075
47	3069|3074
47-48	3072
470	3069
475	3069
476	3069
477	3069
477331	3079
48	3069|3073|3074
487	3062|3069
49	3069|3073|3074|3076
49022	3069
490506379	3064
496	3062
4p	3069
4th	3062|3063|3068|3073|3074
5	3060|3062|3063|3065|3066|3067|3068|3069|3070|3072|3073|3074|3075|3076|3077|3078|3079
5-tricarbonyl	3078
5-year-old	3060
50	3065|3069|3074|3077|3079
500	3069|3077
508488744	3071
50th	3075
51	3069|3070|3073
513	3074
517	3077
518	3074
52	3069|3073
52-ABA	3069
520	3077
520481	3077
520778	3077
521304722	3061
525	3069
53	3061|3069|3075
532670041	3060
533362321	3067
534883355	3065
536153084	3073
536444764	3078
536559427	3074
536656994	3070
536734060	3066
536751627	3075
536935590	3063
537226559	3062
537380315	3077
537400710	3068
537699607	3072
537724876	3079
537993713	3069
538031724	3076
54	3069|3070|3073
55	3063|3069|3074
551	3069
555	3077
555-558	3075
557	3069
56	3063|3069|3074
566	3069
568	3069
57	3069|3076
572	3069
58	3069|3071
580	3066
580a	3063
581	3069
588-589	3066
59	3063|3069|3073|3075|3076|3077
591	3069
595	3062
596	3066
5th	3062|3069|3074
6	3060|3061|3062|3063|3065|3066|3067|3069|3070|3072|3073|3074|3075|3076|3077|3078|3079
60	3069
60-61	3067
600	3069
61	3067|3069
618	3063
62	3066|3069
62-67	3074
626	3069
627	3062
63	3069|3075
639	3069
639-1	3069
639-2	3069
639-3	3069
64	3069|3075
65	3069|3075
66	3069|3074
660	3069
665	3069
67	3069
672	3062
673	3069
68	3069|3074
69	3069|3073
690	3069
694	3069
698320	3079
6a00d8341c630a53ef011571abd811970b	3077
6lQTPxdYx8kC	3069
6th	3060|3070
7	3060|3062|3063|3065|3066|3067|3069|3070|3072|3073|3074|3075|3076|3077|3078|3079
70	3069|3079
70-odd	3060
700	3062
71	3062|3066|3069
72	3069|3073
73	3060|3069
736	3069
737	3069
74	3069
744	3069
74808	3075
75	3069|3073
750	3069
76	3069|3074
7662	3061
769	3069
77	3069|3073
78	3069
789	3071
79	3069|3073
7944	3079
7C6V9zRxSPkC	3060
7Emyl	3069
7GB	3077
7th	3070
8	3061|3062|3063|3065|3066|3067|3069|3072|3073|3074|3075|3076|3077|3079
80	3060|3061|3062|3065|3069|3075|3078|3079
800	3069|3074|3077
802	3077
809	3069
80n	3073
81	3069
82	3069|3074
820	3062
83	3069|3074
830	3069
837	3065
84	3069|3074
843	3066
85	3060|3066|3069|3073
854	3062|3078
855	3069
857	3078
86	3069|3074
86-97	3072
87	3063|3069|3070
88	3069
88030828	3079
883997	3069
89	3069
89083	3077
8th	3062|3069
9	3062|3063|3065|3066|3068|3069|3072|3073|3074|3075|3076|3077|3079
90	3069|3070
90-04-07142-3	3062
902	3077
91	3069
92	3066|3069|3076
92238D4607726060BCBD3DB70C472D0F	3069
93	3069
94	3062|3069|3073
947	3069
95	3066|3069|3079
957	3077
96	3063|3069|3079
964	3069
97	3063|3069
971810	3079
974	3069
978-0-06-136925-4	3073|3075
978-0-19-953319-0	3062
978-0-226-10420-1	3060
978-0-415-11761-6	3069
978-0-521-53032-3	3069
978-0-7486-1234-5	3071
978-0-87779-622-0	3060
978-1-4391-7665-8	3069
978-90-334-5637-4	3062
9780199565962_prelim	3069
98	3069|3073
9800E5D6123BF933A1575AC0A9679C8B63	3077
984	3062
989	3069
99	3063|3066|3069|3078|3079
993	3069
9A0CE7DD113EE733A25752C0A9629C946797D6CF	3075
9B07E6DC1331E733A25750C1A9649D946797D6CF	3075
9th	3069
A	3060|3061|3062|3063|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
A-Z	3076
A-flat	3063
A3P5ROKL5A1OLE	3075
ABC	3065
ABSNavigation	3069
AC	3079
ACS_2009_5YR_G00_NPPR01	3066
AD	3070
AEG	3079
AG	3069
AKI	3066
ARLOGO	3065
ARTICLES	3077
ASCII	3065|3076
ASD	3069
ASHLEY	3066
ASIN	3069
ASL	3074
Aaron	3063|3073
Aarts	3062
Ab	3066
Abbott	3069
Ability	3066|3069
Abkhaz	3074
Abkhazian	3077
Aboriginal	3064|3066|3067|3068|3069|3070
About	3060|3061|3062|3063|3064|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
Abraham	3062
Absence	3067
Abstract	3069
Ac	3069
Acad	3065|3069|3073
Academia	3073
Academic	3061|3073|3077
Acapulco	3079
Accent	3067|3074
Accent-addition	3076
Accents	3069|3074
Accessed	3069
Acco	3062
According	3066|3070|3074
Accordingly	3066|3070
Accurate	3074
Acehnese	3077
Acetylacetone	3078
Achterhooks	3069
Acidity	3078
Acquisition	3074
Across	3069
Act	3063|3066|3074|3079
Action	3063|3068|3072
Actions	3060|3061|3062|3063|3064|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
Acts	3069
Adagio	3063
Adam	3063
Adams	3062|3079
Addicted	3079
Adding	3073
Addison	3062
Additional	3069|3072
Adjectival	3062
Adjective	3062|3069
Adjectives	3060|3062|3072
Adolf	3062
Advanced	3062|3069
Adventure	3069
Adverb	3062
Adverbial	3062
Adverbs	3060|3062|3069|3072
Advocates	3075
Aerophone	3063
Affluent	3067
Affricate	3069|3074
Africa	3064|3066|3067|3068|3069|3070|3079
African	3063|3064|3066|3067|3068|3069|3070
African-American	3060|3067
Afrikaans	3069|3070|3071|3074|3077
Afro-Cuban	3060
After	3066|3069|3070|3075|3079
Again	3072|3079
Age	3069|3077
Ages	3063
Agnes	3062
Agreement	3069|3070
Aguilera	3079
Aiken	3079
Air	3069|3070
Airbus	3070
Aires	3079
Airplay	3079
Airspeak	3069
Aitken	3069|3071
Aix-en-Provence	3074
Akan	3069|3077
Akon	3079
Al	3079
Alamin	3069
Alan	3075
Alba	3071
Albanian	3077
Albert	3069|3079
Albrow	3073
Album	3079
Albums	3079
Alcohols	3078
Ald	3070
Alemannic	3071|3077
Alemannisch	3069|3074
Alex	3071
Alexander	3063|3075
Alfred	3063|3075
Algaita	3063
Algarve	3070
Alicia	3066
Alkenes	3078
All	3061|3062|3065|3066|3067|3068|3069|3070|3072|3073|3074|3075|3077|3078|3079
Allen	3062|3069|3074
Alleyne	3069
Allmusic	3079
Allophones	3074
Allophony	3074
Allstars	3079
Almqvist	3075
Along	3079
Alpha	3075
Alphabet	3062|3069|3073|3074|3075
Alsatian	3069
Also	3062|3069|3072|3074|3076
Alternative	3079
Alternatively	3074
Although	3063|3065|3066|3069|3070|3073|3074|3075|3077|3079
Alto	3063
Altogether	3079
Alveolar	3069|3074
Alwyn's	3063
Am	3062
Amadeus	3063
Amarte	3079
Amazon	3069
Ambiguity	3075
Ambiguous	3075
Ambrose	3076
Amendment	3075
America	3064|3065|3066|3067|3068|3069|3070|3074|3075|3079
America's	3079
American	3060|3061|3062|3063|3064|3066|3067|3068|3069|3070|3072|3073|3074|3075|3076|3077|3078|3079
Americanization	3066
Americanizing	3066
Americans	3074|3075|3079
Americas	3064|3069|3070
Amharic	3077
Ammon	3069
Among	3069|3074|3075|3079
Amor	3079
Amsterdam	3070|3073
An	3060|3061|3062|3063|3069|3072|3073|3074|3075|3077
Analysis	3062|3077
Analytic	3062|3069
Analyzability	3060
Anatomy	3063
Ancestors	3063
Ancient	3062|3074
And	3060|3069
Andalusia	3079
Andalusian	3070
Anderson	3069
Andr	3069
Andre	3062
Andrea	3066|3079
Andreas	3079
Andrew	3067|3069|3073|3075
Andy	3069
Angela	3077
Angelcynn	3070
Angeles	3077|3079
Angeln	3069
Angle	3070
Angles	3069|3070
Anglia	3067|3070
Anglian	3064|3066|3067|3068|3069|3070
Anglic	3069|3070|3071
Anglica	3075
Anglicanae	3062
Anglicization	3076
Anglik	3069
Anglin	3069
Anglo	3069
Anglo-Dutch	3070
Anglo-French	3069
Anglo-Frisian	3069|3071
Anglo-Indian	3060
Anglo-Norman	3069|3070
Anglo-Norman-speaking	3069
Anglo-Saxon	3069|3070|3076|3077
Anglo-Saxons	3069
Anglophone	3061|3069|3070
Anglosphere	3061|3064|3068|3069|3070
Anglum	3070
Anguilla	3064|3069|3070
Animation	3074
Ann	3074
Anna	3079
Announce	3079
Annual	3066
Another	3062|3069|3070|3073|3075
Anthony	3069|3072
Antigua	3064|3069|3070
Anton	3063
Antonio	3079
Antrim	3070
Apart	3062
Apel	3063
Apostrophe	3073
Appalachia	3072
Appalachian	3064|3066|3067|3068|3069|3070
Appendix	3076
Appointments	3077
Apprentices	3062
Approach	3075
Approaching	3079
Approximant	3069|3074
Approximately	3069|3070|3077
April	3066|3069|3073|3075|3077|3079
Arab	3069
Arabic	3065|3069|3070|3074|3076|3077
Aragon	3069
Aragonese	3077
Aranjuez	3063
ArbCom	3077
Arbitration	3077
Arbor	3074
Arcade	3069
Archaeological	3069
Archaeology	3069
Archaic	3069
Archive	3069
Archived	3069
Are	3069|3079
Area	3067
Areas	3070
Arena	3079
Argentina	3069|3079
Argentine	3079
Argentinean	3079
Arguments	3075
Arm	3069
Armagh	3070
Armenian	3077
Arnold	3062|3063|3068|3069|3074
Aro	3073
Aromanian	3077
Aronoff	3073
Around	3069|3070|3074
Arpetan	3069
Arthur	3063
Article	3060|3061|3062|3063|3064|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
Article_Creation_and_Improvement_Drive	3077
Articles	3060|3061|3062|3063|3064|3065|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
Articulatory	3074
Artificial	3073
Artificially	3069
Artist	3079
Artists	3079
Aruba	3069
As	3060|3062|3063|3065|3066|3067|3068|3069|3070|3072|3073|3075|3076|3077|3079
Asamblea	3066
Ascension	3069
Ascorbic	3078
Asia	3063|3064|3066|3067|3068|3069|3070
Asian	3063|3068|3079
Aside	3069
Asimov	3075
Ask	3062
Asociada	3066
Asociado	3066
Aspectual	3072
Assamese	3077
Assembly	3066
Assimilation	3074
Associated	3077
Association	3060|3061|3062|3068|3074|3075
Asturian	3077
Asturianu	3069|3077
Asturias'	3066
At	3069|3070|3073|3078|3079
Atlantis	3073
Attempts	3073
Attribution	3077
Attribution-ShareAlike	3060|3061|3062|3063|3064|3065|3066|3067|3068|3069|3070|3071|3072|3073|3074|3075|3076|3077|3078|3079
Auburn	3079
Auditorio	3079
Auditorium	3079
Audrey	3062
August	3061|3066|3069|3071|3075|3079
Augustine	3075
Aulos	3063
Ausgang	3069
Austin	3073
Australasia	3068
Australia	3064|3066|3067|3068|3069|3070|3074|3075|3077|3079
Australian	3062|3064|3066|3067|3068|3069|3070|3074|3075|3076
Australians	3075
Austria	3069|3079
Austrian	3063
Authority	3079
Autumn	3063
Auxiliaries	3060|3062|3072
Auxiliary	3069
Ava	3069
Available	3069
Avar	3077
Avebury	3075
Aventura	3079
Avestan	3074
Aviation	3069
Aviv	3079
Award	3079
Award-winning	3079
Awards	3079
Away	3063|3079
Axel	3075
Ayer	3079
Aymar	3069
Aymara	3069|3077
Az	3069|3077|3079
Azerbaijani	3077
Azzaro	3079
B	3062|3063|3069|3075|3076|3078
B-flat	3063
B008GKU1ZA	3075
BALEAP	3061
BASIC	3065
BATH	3074
BECM	3068
BIOS	3065
Babel	3069
Bachata	3079
Back	3072|3074|3079
Background	3079
Backing	3067
Bacon's	3075
Bad	3074
Badajoz	3066
Baden-Powell	3075
Bagpipes	3063
Bahamas	3064|3069|3070
Bahamian	3064|3066|3067|3068|3069|3070
Bahasa	3069|3077|3078|3079
Bahrain	3069
Bailamos	3079
Bailey's	3069
Baird	3076
Bajan	3064
Bakovic	3074
Balaban	3063
Balfour	3068
Ball	3076|3079
Ballet	3063
Baltimore	3069|3073|3074
Baltimorese	3064|3066|3067|3068|3069|3070
Bamanankan	3069
Bambara	3077
Band	3063
Banderas	3079
BangaBhasha	3065
Bangladesh	3069
Banjar	3069|3077
