'	3909|3923|3924|3925
1941	3909|3914|3915|3921
1941-08-11	3909
1942	3914|3924
1943	3909|3914|3915|3918|3924
1945	3914|3915
1945-55	3915
1946	3909|3914|3915|3920
1947	3912|3918
1948	3914|3915|3917
195	3917
1950	3914|3915|3924
1950's	3925
1950s	3914|3915
1951	3909|3914|3915
1952	3912|3914|3915|3917|3924
1952-53	3915|3916
1953	3914|3915|3917|3920|3924
1953-54	3915|3916
1954	3914
1955	3914|3915|3924
1956	3914|3920|3924
1957	3914|3915|3916
1957-58	3915
1958	3914|3915|3924|3925|3926
1959	3914|3924
1960	3910|3914|3915|3920|3921
1960s	3914|3921|3922|3925
1961	3914|3915|3921|3922
1962	3914|3915|3917|3921|3922
1962-65	3915
1963	3914|3915|3921|3922
1963's	3921
1964	3914|3915|3917|3921|3922
1965	3914|3915|3921|3922
1966	3911|3914|3915|3917|3921|3922|3925
1966-	3919
1966-1977	3922
1967	3914|3915|3920|3922
1967-09-26	3922
1967-12-18	3922
1968	3914|3915|3917|3920|3921|3922|3924
1969	3914|3915|3916|3921|3922
1969-70	3915
1970	3914|3917|3920|3921|3922|3924|3925
1970s	3910|3914|3915|3921|3922|3924|3925
1971	3914|3915|3917|3920|3921|3922|3923|3924
1972	3914|3915|3917|3920|3921|3922|3924
1973	3914|3920|3921|3922|3924
1974	3914|3915|3921|3922|3924
1975	3912|3914|3915|3920|3921|3922|3924
1976	3912|3914|3920|3921|3922|3924
1977	3909|3912|3914|3915|3916|3917|3920|3921|3922
1978	3907|3912|3914|3915|3920|3921|3922
1979	3912|3914|3915|3920|3921|3922
1980	3912|3914|3915|3920|3921|3922|3924
1980s	3912|3914|3915|3921|3922
1981	3912|3914|3920|3921|3922|3924
1982	3912|3914|3915|3917|3921
1983	3912|3914|3915|3920|3921
1984	3912|3914|3917|3920|3921
1985	3914|3915|3917|3921|3922|3924
1986	3912|3914|3915|3917|3920|3921|3922|3924
1986-09-01	3915
1987	3912|3914|3915|3920|3921|3922|3924
1987-A	3917
1988	3912|3914|3915|3920|3921|3922
1989	3912|3914|3918|3921|3922|3925
199	3915
1990	3912|3914|3915|3919|3921|3922|3924|3925
1990-09-19	3924
1990-09-23	3924
1990s	3912|3914|3921|3922|3923
1991	3912|3914|3915|3917|3921|3925
1992	3912|3914|3920|3921|3922|3925
1993	3912|3914|3915|3917|3919|3920|3921|3925
1993-08-31	3925
1993-09-03	3925
1993-09-23	3925
1993-10-19	3925
1993-11-06	3925
1993-11-13	3925
1993-12-18	3925
1993-12-25	3925
1994	3911|3912|3914|3915|3917|3920|3921|3925
1994'	3914
1994-06-14	3914
1994-11-05	3925
1994-12-24	3925
1995	3912|3914|3915|3917|3921|3925|3926
1995's	3921
1995-04-13	3926
1996	3912|3914|3915|3917|3920|3921|3922|3925|3926
1996-06-13	3925
1997	3912|3914|3915|3917|3919|3920|3921|3925
1998	3911|3912|3914|3915|3917|3920|3921|3925
1998-11-17	3925
1998-12-12	3925
1999	3910|3912|3914|3915|3917|3921|3925|3926
19th	3911|3913|3914|3920|3921
1P1-49079788	3919
1p2jTe2fEs7ogAenyIDaBQ	3925
1px	3908
1s	3925
1st	3909|3913|3917
2	3907|3908|3909|3910|3911|3913|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
2-CD	3921
20	3909|3914|3915|3917|3919|3920|3921|3922|3923|3925|3926
20-02-2007	3909
200	3909|3917|3919|3923|3925
2000	3909|3911|3912|3914|3917|3919|3920|3921|3923|3924|3925
2000s	3914|3921|3925
2001	3911|3912|3914|3915|3917|3919|3921|3924|3925|3926
2001-06-26	3925
2001-09-22	3925
2001-11-16	3925
2001-12-21	3925
2002	3911|3912|3915|3917|3919|3921|3925
2003	3911|3915|3917|3920|3921|3925
2003-02-07	3925
2003-56	3911
2004	3909|3911|3914|3915|3917|3918|3919|3920|3921|3923|3926
20041228	3923
2005	3914|3915|3916|3917|3919|3920|3921|3923|3925|3926
2005-07-04	3925
2006	3914|3915|3917|3918|3919|3920|3921|3923|3925|3926
2006-01-09	3918
2006-02-09	3918
2006-02-12	3918
2006-04-21	3925
20060825L	3920
2007	3907|3911|3912|3914|3915|3917|3919|3920|3921|3923|3925|3926
2007-01-30	3911
2007-04-21	3911
2007-04-26	3912
20070329	3923
20070411	3923
20071127	3923
2008	3909|3910|3914|3915|3917|3920|3921|3923|3925|3926
2008-01-19	3923
2008-02-10	3916
2008-04-04	3911
2008-04-12	3923
2008-04-17	3925
2008-05-07	3925
2008-05-26-usher-review_N	3923
2008-05-27	3923
2008-06-11	3925
2008-06-14	3923
2008-07-10	3924
2008-10-04	3925
2008-10-27	3925
2008-10-28	3925
2008-10-31	3925
2008-11-02	3925
2008-11-03	3925
2008-11-08	3925
2008-11-20	3923
2008-11-22	3925
2008-12-29	3925
20080214	3923
200806	3923
20080602215230	3923
20080612200741	3923
20080625	3923
20080910231117	3923
20081020-0000	3923
20081224062039	3923
2009	3914|3915|3917|3919|3921|3922|3923|3925
2009-01-06	3925
2009-09-21	3919
2009-10-07	3923
2010	3914|3915|3917|3920|3921|3922|3923|3925|3926
2010-01-21	3925
2010-02-18	3919
2010-03-30-listen30_ST_N	3923
2010-05-30	3925
2010-06-29	3925
2010-08-15	3925
2010-08-25	3925
2010-08-30	3925
2010-09-14	3925
2010-09-21	3925
2010-10-23	3925
2010-11-10	3925
2010-11-28	3925
20100326	3923
20100428	3923
2010s	3914|3921|3922
2011	3911|3914|3915|3917|3919|3921|3922|3923|3925|3926
2011-03-17	3925
2011-03-28	3925
2011-04-09	3925
2011-04-12	3925
2011-04-13	3925
2011-04-14	3925
2011-04-21	3925
20110613144021	3923
2012	3907|3909|3910|3911|3913|3914|3915|3917|3918|3920|3921|3922|3923|3925|3926
2012-06-19	3920
2013	3908|3911|3912|3914|3915|3916|3917|3919|3920|3921|3922|3924|3925
201672	3920
2020	3914|3921
20200532	3923
20201656_5	3923
20217420	3923
2025	3912
2029	3914
204	3921
205	3917
207	3917
20751280	3923
20777284	3923
2085	3914
2092	3914
20Far	3925
20Hancock	3921
20I	3923
20Mask	3917
20Medley	3925
20Rockit	3921
20Stand	3923
20The	3917
20Too	3925
20VIII	3917
20carey	3925
20first	3921
20hero	3925
20hip	3921
20hop	3921
20jazz	3921
20of	3917
20th	3915|3919|3920|3924
20th-century	3915|3921
21	3910|3913|3914|3915|3917|3919|3920|3921|3922|3923|3925|3926
21-16461-2	3914
2101	3914
2105036	3911
217	3917
218	3917
21z3i	3923
22	3912|3914|3915|3917|3920|3921|3923|3925|3926
220	3917
2200262	3918
221	3915
22169966	3917
222	3917
224	3917
22434	3923
2291	3925
22Junjo	3910
22_Lawes	3910
23	3914|3915|3917|3920|3921|3923|3925|3926
230	3917
232	3917
2326	3925
2339	3925
235	3914
236	3914
23790	3923
238	3917|3920
239	3914
239-	3926
24	3911|3912|3915|3917|3919|3920|3921|3923|3925|3926
24-30	3920
240	3914|3917
242	3921
242pp	3917
244	3920|3925
248pp	3917
249	3915
24Kitchen	3919
24UKxUPB5goC	3917
25	3910|3914|3915|3917|3920|3921|3923|3925|3926
25-second	3925
250	3917
252-262	3909
254	3917
254052	3921
255	3923
256	3917
259	3920
26	3911|3912|3913|3914|3915|3917|3920|3921|3922|3923|3925|3926
2600	3921
2639860	3917
26461298	3923
267	3923
267683	3917
2687	3925
269	3917
26choi	3923
27	3907|3909|3913|3914|3915|3917|3920|3923|3925|3926
2700	3914
271370	3916
272	3917
275	3915
2795	3914
28	3915|3917|3920|3921|3922|3923|3925|3926
28-32	3920
280	3917
28109	3925
28697695	3925
288	3917
288-	3926
28pre-1997	3925
29	3915|3917|3920|3923|3925|3926
290	3925
29246526	3925
2933	3925
2C	3925
2CMariah	3925
2FHero	3925
2Z8-9028	3922
2e	3909
2em	3908
2hGwTb-GNMX40gHZ8KCTCQ	3925
2m	3908
2nd	3917
3	3907|3908|3909|3910|3911|3913|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
3-7913-1662-1	3915
30	3909|3914|3915|3917|3919|3920|3923|3925|3926
3000	3921
30206	3914
3029	3914
30s	3908
31	3914|3915|3916|3917|3918|3919|3920|3923|3924|3925
3100	3920
311	3920
3121	3914
313	3917|3925
3154322	3918
31670667	3923
32	3915|3917|3920|3923|3925
32000652	3915
321	3917
321463	3923
325	3923
326423	3917
33	3909|3914|3915|3917|3919|3920|3923|3925|3926
330	3920
333	3917
3350	3914
3367980	3925
34	3909|3915|3917|3920|3923|3925
34169	3918
345	3914
348	3917
349	3917
35	3914|3915|3917|3920|3923|3925
350	3917
351	3917
353	3917
355	3917
35692	3914
358	3920
3599-XII	3926
36	3914|3915|3917|3920|3922|3923|3925
360	3926
36030890	3925
361	3917|3926
3616743	3921
362	3926
364	3921
36531	3923
36633	3925
368	3917
369	3917
369-371	3909
37	3914|3915|3917|3920|3923|3925
370	3917
372	3917
3726-XII	3926
3727-XII	3926
373	3917
374	3917
375	3917
376	3917
378	3917
379	3925
37th	3925
38	3914|3915|3917|3920|3923|3925
3839	3914
386-389	3909
39	3910|3914|3915|3917|3919|3920|3923|3925
39-56	3909
393	3917
39391	3923
39744950	3909
3A	3925
3B	3925
3D	3915|3919
3a	3917
3feb50074a703d1a	3921
3m	3915|3916
3rd	3909|3917|3920|3926
4	3907|3908|3909|3910|3911|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
4-part	3919
40	3914|3915|3917|3919|3920|3922|3923|3925
40-acre	3915
400	3911|3917
401	3914
40372	3914
403p	3917
409	3922
41	3915|3917|3920|3922|3923|3925
42	3914|3915|3917|3920|3923|3925
421	3925
42633	3923
43	3914|3915|3917|3920|3923|3925
430	3917
431	3917
432	3917
433	3917|3923
44	3914|3915|3917|3919|3920|3923|3925
446	3908
447	3908|3921
44K	3925
45	3909|3914|3915|3917|3918|3920|3923|3925
4537670	3915|3916
456	3917
457	3917|3923
46	3914|3915|3917|3920|3923|3925
462	3917
464	3917
4648051	3925
47	3913|3914|3915|3917|3919|3920|3923|3925
470	3917
473	3917
478	3917
48	3915|3917|3918|3920|3923|3925
481	3915
482	3917
48340	3925
484	3926
49	3915|3917|3919|3920|3923|3925
49408202	3921
4AWslJ9lpj	3921
4dp17sl7hp9qmhhj3vmcenr836	3925
4th	3920|3925
4wK_Oz2Yz7IC	3925
5	3907|3908|3909|3911|3914|3915|3916|3917|3919|3920|3921|3923|3924|3925|3926
50	3914|3915|3916|3917|3918|3919|3920|3923|3925
500	3915|3917|3919|3923|3924|3925|3926
50th	3922
51	3914|3915|3916|3917|3919|3920|3922|3923|3925
510097891	3918
515	3919|3921
516	3926
51st	3923
52	3915|3917|3919|3920|3923|3925|3926
5202	3914
5210	3914
523736648	3913
524069271	3909
524780297	3910
525727424	3926
526973932	3907
528928237	3923
53	3915|3917|3920|3923|3925
530	3919
532573349	3911
53366	3925
534167962	3922
535862767	3919
535875881	3916
5359	3914
535907334	3925
536329197	3908
536339804	3924
536825113	3914
537643941	3920
537696964	3917
537916229	3921
537960717	3915
538116524	3912
54	3915|3917|3919|3920|3923|3925
543	3917
543-560	3917
55	3915|3917|3919|3920|3923|3925
553	3917
556	3917
56	3915|3917|3920|3923|3925
560	3917
564	3917
56796890	3914
56922	3921
57	3915|3917|3920|3923|3925
58	3915|3916|3917|3920|3923|3925
585-1	3926
59	3915|3917|3920|3923|3925
592	3917
5s77ty2R8	3923
5th	3914
5uCb5VK5J	3923
5yFrkX4Dd	3923
5yUbSrEbh	3923
5yUcuKszL	3923
6	3907|3908|3909|3911|3914|3915|3916|3917|3919|3920|3921|3923|3924|3925|3926
6-tonne	3915
60	3914|3917|3920|3923|3925|3926
600	3914|3919
60378809	3925
608	3915
61	3917|3919|3920|3923|3925
62	3917|3920|3922|3923|3925
6222	3914
63	3915|3917|3919|3920|3923|3925
64	3915|3917|3919|3923|3925
640	3917
65	3915|3917|3923|3925
650	3917
65642	3914
659444-9	3925
659734	3925
66	3914|3917|3923|3925
661-664	3909
67	3917|3923|3925
672	3925
68	3917|3919|3923|3925
687	3917
69	3915|3917|3923|3925|3926
69239	3923
694	3914
6m	3925
7	3907|3908|3909|3911|3914|3915|3917|3919|3920|3921|3922|3923|3924|3925|3926
70	3914|3915|3916|3917|3919|3923|3925
700	3911
7035	3914
7038	3923
704279970	3923
7076	3925
71	3915|3917|3923|3925
710	3908
711	3908
712	3917
719	3920
72	3914|3917|3921|3923|3925
72184254	3925
73	3915|3917|3923|3925
7353956-sun	3923
74	3917|3923|3925
74-5	3920
75	3917|3923|3925
750	3917
75954289	3913
76	3917|3923|3925
77	3914|3917|3923|3925
770	3925
7718192	3925
77225	3925
78	3917|3923|3925
7802941	3925
79	3917|3923|3924|3925
79-80	3909
791113-2	3914
79185	3914
7924263	3921
7B1165D08F-7604-4004-92E0-04CCBC1FAAF0	3925
7D	3925
7th	3917
8	3907|3908|3909|3911|3914|3915|3917|3918|3919|3920|3921|3923|3924|3925|3926
80	3917|3923|3924|3925
80240689	3911
8038	3914
808s	3921
81	3909|3917|3919|3921|3923|3925
82	3909|3917|3920|3921|3923|3925
823	3925
8267	3925
827	3917
83	3909|3915|3917|3921|3923|3925
83694	3916
84	3917|3920|3921|3923|3925|3926
85	3914|3917|3923|3925
85955084	3917
86	3915|3917|3923|3925
863	3917
87	3914|3917|3919|3923|3925
8701	3923
878	3923
878162p1	3923
88	3915|3917|3920|3923|3925
8844	3914
89	3917|3923|3925
894	3917
8th	3917
9	3908|3909|3911|3912|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3925|3926
90	3914|3917|3923|3925|3926
900	3920
9026	3922
90s	3923
90th	3917
91	3912|3917|3923|3925
92	3914|3917|3923|3925
928	3917
92f	3917
93	3914|3917|3923|3925
9309030174_1_mariah-carey-music-box-afanasieff	3925
94	3917|3923|3925
94-104	3909
95	3914|3917|3923|3925
96	3915|3917|3923|3925
96-103	3909
97	3914|3917|3920|3923|3925
974-480-070-4	3909
977502	3911
978-0-486-28275-6	3917
978-0-7390-4432-2	3925
978-0-8135-4613-1	3917
978-1-4400-6608-5	3917
978-1-877443-00-8	3925
978-90-367-3358-8	3909
9780252076169	3917
9780520011304	3917
9780679730019	3917
9780714644745	3917
9781843832843	3917
9781905615421	3917
98	3917|3923|3925
99	3917|3920|3923|3925
9900E6D9153EF936A35752C1A962958260	3925
994	3923
9C0CE4D9123BF930A1575AC0A966958260	3924
9th	3917|3923
9w0EAAAAMBAJ	3925
A	3907|3908|3909|3911|3914|3915|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
AAP	3919
AARIA	3923
ABC	3919
ABC-CLIO	3921
ABL1-0231	3914
ABS	3925
AC	3914
AFL	3919
AID	3923
AIDS	3921
AJReBNnOoL8C	3917
ALIGN	3925
AMPROFON	3923
ANDERSON	3921
AOL	3923
APD1-0270	3914
APD1-1025	3914
APL1	3914
APL1-0098	3914
AQLI-3052	3914
AR2008052602210	3923
ARIA	3923|3925
ARP	3921
ART	3923
ARTINFO	3915
ASCAP	3914|3925
ASX	3919
AX-7	3921
Aardrijkskundig	3909
Aaron	3911
Abbey	3917
Abbot	3920
Abbots	3917
Abbott	3914
Abbrv	3908
Abdul	3925
Abendanon	3909
Abiff	3909
Abingdon	3915
Ablett	3919
About	3907|3908|3909|3910|3911|3912|3913|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
Abraham	3909
Abram	3909
Abrams	3915|3920
Abruzzo	3914
Abschnitte	3909
Abstracts	3917
Acad	3915
Academic	3909|3918
Academics	3907
Academy	3914|3915|3921|3924|3926
Accessed	3920
Accompanying	3921
According	3915|3917|3920|3923|3925|3926
Account	3908|3917
Accreditations	3923
Ache	3923
Achievement	3914|3920
Acosta	3921
Acquisitions	3909
Act	3913|3917|3920
Act's	3917
Action	3917|3919
Actions	3907|3908|3909|3910|3911|3912|3913|3914|3915|3916|3917|3918|3919|3920|3921|3922|3923|3924|3925|3926
Acts	3917
Actually	3909
Adam	3921|3923
Adams	3913|3915|3917|3925
Adaptation	3914
Adatb	3923
Add	3922
Adderley's	3921
Addison	3914
Addison-Wesley	3917
Additional	3912
Additionally	3907|3914|3925
Adds	3923
Adelaide	3919
Adjustment	3923
Adler	3923
Administration	3908|3917
Administrative	3917
Administrators'	3908
Admiralty	3917
Admission	3916
Adolph	3914
Adore	3923
Adrian	3917
Adult	3925
Adventure	3919
Adventures	3925
Advertiser	3919
Advertising	3907
Advice	3908
Advocacy	3907
Advocate	3925
Aeschylus'	3920
Afanasieff	3925
Afansieff	3925
Affairs	3909|3917
Afraid	3925
Africa	3909|3919|3920|3921
African	3909|3914|3920|3921|3925
African-American	3912|3921
Africanist	3909
Afrikaans	3907|3917
Afrikaners	3909
Afrikanist	3909
Afrique	3909
After	3908|3909|3914|3915|3917|3918|3919|3921|3925
Again	3914|3915|3922|3923|3924|3925
Against	3920|3921|3925
Age	3914|3915|3917|3919
Ages	3920
Aggregate	3923
Agneaux	3921
Agreeing	3925
Aguilera	3921
Aigio	3924
Aiken	3923
Ain't	3923|3924
Air	3922
Airforce	3926
Airmont	3912
Airplay	3923|3925
Aisled	3916
Akademie	3909
Akermanis	3919
Al	3914|3921|3922
Alaksandar	3926
Alan	3914|3915|3920|3921|3924
Alane	3921
Albania	3920
Albans	3920
Alberge	3915
Albert	3915|3917|3921
Alberto	3915
Album	3914|3921|3922|3923|3925
Albums	3914|3921|3923|3925
Alec	3923
Alemannisch	3907
Alex	3914|3921
Alexander	3917|3920|3921|3923|3926
Alexandra	3925
Alfred	3909|3914|3925
Algemeen	3909
Alicia	3923
Align	3925
Aliquippa	3914
Alison	3917|3921
Alistair	3917|3925
Alive	3922|3925
