'64	1586
'95	1586
-	1577|1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1588|1589|1590|1591|1592|1593|1594|1595|1596
-fa	1595
0	1579|1582|1585|1586|1596
004	1579
007th	1586
01	1582
03	1581|1588
05	1590
06	1580|1582|1592
07	1578|1588
0f	1580
1	1577|1578|1579|1580|1581|1582|1584|1585|1586|1587|1588|1589|1590|1592|1593|1595|1596
1-bit	1587
10	1579|1580|1581|1584|1585|1586|1588|1589|1590|1593|1595|1596
100th	1586
103	1580|1592
1035	1577
104	1581
107	1581|1584|1590
11	1577|1579|1580|1581|1584|1585|1586|1587|1590|1591|1592|1593|1595|1596
110	1580|1590
12	1579|1581|1584|1585|1587|1588|1590|1592|1593|1595
121	1584|1595
122	1582
123	1580|1595
126	1581
13	1579|1581|1582|1584|1586|1587|1590|1593|1595
130	1585
131	1587
14	1577|1580|1581|1582|1585|1587|1590|1592|1593|1595
143	1590
144	1587
15	1581|1582|1584|1585|1586|1590|1592|1593|1595
1500	1588
15765-2	1577
16	1577|1579|1581|1582|1583|1586|1587|1590|1594
167	1590
169	1581
17	1577|1579|1581|1583|1586|1590|1592|1595
172	1596
18	1582|1583|1586|1587|1589|1592|1595
181	1586
184	1582
186	1593|1596
19	1579|1580|1583|1584|1589|1590|1595|1596
192	1580
1936	1586
1983	1588
1984	1586
2	1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1588|1589|1590|1592|1593|1595|1596
20	1580|1581|1582|1585|1586|1590|1592|1593|1596
200	1578|1580|1586|1596
200-Year	1586
2002	1580
2004	1588
2006	1588|1596
2007	1596
2009	1580
2010	1588|1596
2011	1588
2012	1577|1578|1579|1580|1582|1585|1586|1588|1594|1595|1596
2013	1581|1582|1583|1584|1587|1588|1589|1590|1591|1592|1593
205	1595
206	1581
21	1580|1581|1582|1587|1590|1591|1593|1595|1596
215	1580
216	1596
21st	1586
22	1577|1581|1582|1590|1595|1596
222	1593
224	1580|1581
23	1579|1581|1584|1585|1587|1588|1592
231	1585
24	1580|1586|1592
240	1596
245	1581
25	1579|1580|1586|1592|1593|1595
25th	1586
26	1586|1590|1593|1595
27	1580|1583|1585|1595
275	1578
28	1577|1581|1585|1587|1589|1591|1592|1596
29	1580|1584|1590|1591
2900	1585
296	1587
3	1580|1581|1583|1584|1585|1586|1587|1588|1590|1592|1593|1595|1596
30	1582|1585|1586|1589|1593|1595
3030	1586
31	1581|1587|1590|1595
32	1591|1593
329	1580
33	1581|1590|1595|1596
34	1590
35	1583|1584|1589|1590
352	1596
36	1581|1582|1589|1595
360	1585
37	1578|1579|1581
370	1585
37xx	1577
38	1579|1581|1582|1590|1595|1596
39	1581|1585|1586|1587
390	1585
4	1577|1579|1580|1581|1584|1585|1586|1588|1589|1590|1593|1594|1595|1596
40	1589|1595
401	1596
41	1584|1586|1590|1595
419	1586
42	1581|1584|1587|1593|1595
423	1593
43	1579|1581|1584|1594
44	1595
45	1581|1587|1595
456	1595|1596
46	1581|1582|1590|1592
468	1596
47	1581|1583|1584
48	1581|1585|1595
49	1587
490945800	1578
494479180	1586
499656304	1585
4A	1584
5	1577|1579|1581|1582|1584|1586|1587|1588|1590|1592|1595|1596
50	1586|1588|1590|1593|1594
51	1580|1592|1595
515	1596
515988195	1594
516993175	1596
523976255	1580
525340239	1577
526701649	1595
528500547	1579
53	1590|1593|1595
530738852	1589
531610996	1584
531740020	1590
533326571	1582
533474189	1581
534643443	1592
534809244	1593
535195339	1583
535578381	1591
537726953	1587
537834273	1588
54	1581
55	1580|1590
56	1579|1586
57	1595
58	1578|1595
59	1596
590	1587
6	1578|1579|1581|1584|1586|1587|1588|1589|1590|1592|1593|1595|1596
60	1581|1587|1595|1596
601	1596
60870-6	1580
62	1580
64	1584|1593
65	1581|1587|1590
66	1582|1596
662	1596
666	1586
67	1581|1584|1585|1593
675	1596
68	1595
69	1586|1590|1595
6TH	1588
7	1579|1580|1584|1585|1587|1588|1590|1593|1595|1596
70	1587|1590
71	1580|1595
712	1596
73	1589|1596
74	1580
75	1577|1587
750	1579
76	1581|1584
77	1581|1587|1593
773	1581
78	1595
8	1580|1581|1585|1587|1588|1589|1592|1593|1595|1596
8-bit	1584
81	1590
825	1577
83	1585
84	1596
87	1578|1585|1590
88	1595
8th	1588
9	1581|1582|1585|1586|1587|1588|1590|1592|1593|1595|1596
91	1580|1590
94	1579|1596
96	1577
97	1580
974	1586
9963	1577
9970	1577
9972	1577
9front	1585
9x	1585
A	1577|1578|1579|1580|1582|1584|1585|1586|1587|1588|1589|1590|1592|1593|1594|1595|1596
A-Lex	1586
AAFID	1580
AAJ	1588
AERO	1586
ANANDABAZAR	1588
ARINC	1577
AS1	1577
AS2	1577
AV	1587
AV-Comparatives	1580
Ababi	1580
Abigail	1586
Aboard	1586
Abohelito	1588
Abosar	1588
Abosr	1588
About	1577|1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1588|1589|1590|1591|1592|1593|1594|1595|1596
Absence	1586
Absinthe	1586
Absolute	1580
Absolutely	1586
Academy	1593
Accelops	1580
Access	1577|1580
Acer	1584
Acropolis	1595
Act	1580|1586
Action	1586|1596
Actions	1577|1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1588|1589|1590|1591|1592|1593|1594|1595|1596
Active	1577
Ad	1596
Ada	1578
Adam	1578|1586
Adaptive	1577
Adat	1588
Administrative	1580
Advanced	1577|1580|1582|1585
Adventure	1586
Adventures	1586
Advertisements	1592
Advertising	1579|1582
Aerial	1586
Afrikaans	1577|1579|1587|1593|1595
Age	1596
Agency	1578
Agent	1586
AggreGate	1585
Aguilera	1586
Ai	1596
Aiken	1578
Aileen	1590
Air	1577|1580
Airports	1586
Ajker	1588
Akyn	1596
Ala	1596
Alan	1578
Alapan	1588
Albedo	1586
Album	1586
Alchemy	1586
Alemannisch	1579|1595
Alert	1596
Alexander	1578
Alexeyevich	1578
Alice	1586
Alice's	1586
Alien	1586
Aligmani	1596
Alkap	1596
All	1582|1586
Allen	1578
Alliance	1577|1587|1596
Alligator	1596
Alo	1588
Along	1586
Aloud	1586
Alpha	1591
Alphabet	1586
Alternative	1596
Altor	1580
Amazing	1586
Ambient	1580|1582|1586|1587
Amdahl	1578
America	1580|1586
American	1586|1590|1593|1595|1596
Americana	1596
AmiQNX	1585
Amiga	1584
Ammonia	1586
Amore	1586
Amputechture	1586
Amstrad	1584
Amused	1586
An	1586
Anahata	1588
Analog	1584
Analysis	1580
Anatoliy	1578
Anatomy	1593
And	1586
Andreas	1578
Andrew	1577|1578
Andy	1578
Angel	1582
Angels	1586
Anglo-Japanese	1590
Angra	1586
Animal	1595
Animals	1586
Anniversary	1586
Anno	1586
Anomaly	1580
Anomaly-based	1580
Anson	1578
Ant	1586
Antar	1588
Antara	1588
Anthony	1578|1586
Anthropological	1589
Anti-Meridian	1586
Anti-prom	1596
Antichrist	1586
Antonelli	1578
Anupam	1588
Anuvab	1588
Anvin	1578
Anythynge	1586
Apache	1585
Aphrodite's	1586
Apple	1584
Application	1580
Applied	1579|1580
Aqsaqal	1596
Aquascaping	1590
Arab	1596
Aragon	1579|1595
Arbitrary	1595|1596
Arcana	1586
Archaos	1596
Architectural	1590
Architecture	1577|1580
Areas	1579|1580
Arise	1586
Ark	1586
Arm	1586
Armed	1595
Arnold	1578
Arrow	1586
Ars	1586
Art	1590|1595|1596
Arthur	1578|1586
Articles	1596
Artisan	1590
Artisans	1590
Artist	1588
Arts	1590|1592|1595|1596
As	1586
Asian	1596
Asleep	1586
Asprey	1578
Assam	1590
Asset	1580
Association	1580|1582|1587|1590|1596
Associations	1589
Assurance	1580
Asturianu	1577|1595
Asymptotic	1577
At	1586|1594
Atanasoff	1578
Atari	1584
Atlantis	1586
Attack	1580
Attics	1586
Attribution-ShareAlike	1577|1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1588|1589|1590|1591|1592|1593|1594|1595|1596
Audio	1587
Austral	1586
Australia	1582
Authentic	1591
Authenticated	1577
AutoRun	1580
Autobahn	1586
Automatic	1580
Automation	1577|1580
Autonomic	1577
Ava	1595
Avalanche	1586
Avantasia	1586
Avenue	1586
Aversa	1586
Award	1578
Awards	1580|1588
Awareness	1580
Aymar	1595
Az	1577|1580|1581|1593|1595
B	1577|1578|1579|1580|1581|1582|1585|1586|1587|1588|1590|1591|1593|1594|1595|1596
BANGLA	1588
BARTA	1588
BBC	1582
BE	1586
BIKASH	1588
BOOKS	1588
BQE	1586
BRAVE	1588
Babaian	1578
Babarobot	1586
Babbacombe	1586
Babbage	1578
Baby	1587|1596
Bacatec	1585
Bacchanalia	1586
Back	1586
Backus	1578
Backwards	1586
Bad	1586
Bahabat	1588
Bahasa	1577|1578|1579|1580|1581|1582|1583|1584|1585|1586|1587|1590|1593|1595|1596
Bahrain	1595
Bakuto	1596
Bal-Sagoth	1586
Ball	1586|1596
Ballad	1586
Ballads	1586
Balloon-carried	1596
Band	1586
Bandwidth	1577
Banks	1586
Bankurchi	1588
Banner	1595
Banyan	1595
Banyumasan	1595
Baran	1578
Barnali	1588
Barne	1588
Barr	1578
Barrage	1596
Barry	1578|1586
Bartik	1578
Barton	1578
Basa	1579|1595
Based	1580
Baseline	1580
Bashir	1578
Bashkeer	1596
Basics	1586
Basket	1590
Basketweave	1590
Bastard	1586
Bat	1586
BatBox	1586
Batcher	1578
Bates	1594
Bati	1588
Batikrami	1588
Baton	1593
Bauer	1578
Beadwork	1590
Bear	1594
Beast	1586
Beauf	1596
Beaux	1596
Bechtolsheim	1578
Bedlam	1586
Belarusization	1596
Bell	1578|1585|1590
Belmarsh	1586
Bemer	1578
Bengali	1588
Bennett	1578
Bentley	1578
BeoCom	1587
Berezin	1578
